ade51eac-2c19-4ffb-8542-4947330dad8e,ProgressSoft,5238132660769498,DUBAI,7620672,2017-09-03 16:11:03.555092
07587af9-47d0-4c18-96ea-eff70c99bf11,ProgressSoft,4490148918530685,DUBAI,5758569,2017-09-03 16:11:03.555223
50d40638-9aac-4cc6-bfad-bd7004422b59,ProgressSoft,8207028662254652,DUBAI,1310137,2017-09-03 16:11:03.555346
fc13f4c3-d551-46bf-ab89-29f0e05533c0,ProgressSoft,4509020548856397,DUBAI,1790630,2017-09-03 16:11:03.555471
afd25935-a8d0-4452-9e80-93101494de40,ProgressSoft,293018361402491,DUBAI,8983966,2017-09-03 16:11:03.555634
2591b0df-be99-4722-be53-ab5030f135b6,ProgressSoft,7983926209570530,DUBAI,4198215,2017-09-03 16:11:03.555766
e970e6d9-b68c-4d51-be0e-d730e74c91ed,ProgressSoft,5999993801393675,DUBAI,7628231,2017-09-03 16:11:03.555891
9b8a3334-990a-4a19-a13b-772b419d7eeb,ProgressSoft,4958021875747932,DUBAI,2363168,2017-09-03 16:11:03.556016
e028bc6b-19bc-4338-b198-d47ac368925e,ProgressSoft,6762542882907067,DUBAI,843588,2017-09-03 16:11:03.556137
3f9f2435-bd51-4e99-8acf-6c1b2ab74e8b,ProgressSoft,5469048428290137,DUBAI,7028466,2017-09-03 16:11:03.556257
9a694f7b-4d67-48ec-a7dd-25af0e8f2725,ProgressSoft,6912445898950461,DUBAI,7888859,2017-09-03 16:11:03.556379
a069dfb5-23e0-4495-a30f-4d3fb11ed21f,ProgressSoft,4265095723169909,DUBAI,4168763,2017-09-03 16:11:03.556501
0b175d64-5c1d-4fdd-94b6-710353f7dafe,ProgressSoft,831429255232114,DUBAI,4693385,2017-09-03 16:11:03.556622
a01d4d0d-ea30-4344-834f-c41e19e1f37e,ProgressSoft,4749124784553154,DUBAI,9365337,2017-09-03 16:11:03.556747
5e79835b-358a-46ff-9bb5-bb9b23c2d3d1,ProgressSoft,2496475482652724,DUBAI,2895668,2017-09-03 16:11:03.556869
e212a265-fe78-42c1-babf-7c7fc3212b0f,ProgressSoft,6322525786754565,DUBAI,6375532,2017-09-03 16:11:03.556991
477e62c7-ccad-4b9a-a99c-7c49b763aa2b,ProgressSoft,4813015001562996,DUBAI,2708483,2017-09-03 16:11:03.557142
5efe5c87-eac0-4be7-bb4b-3514c763a12f,ProgressSoft,7089328957041084,DUBAI,9837207,2017-09-03 16:11:03.557358
3a09c5d3-f670-4260-9e9d-d96951d0c0cf,ProgressSoft,5983073071211574,DUBAI,8596717,2017-09-03 16:11:03.557489
daf48912-e1de-4a50-beef-e6b14f60367e,ProgressSoft,462090788939355,DUBAI,4241020,2017-09-03 16:11:03.557591
72cc9822-58b5-4f35-9d4f-a91898520543,ProgressSoft,8112391412009131,DUBAI,2083220,2017-09-03 16:11:03.557693
06095f28-5314-4848-be22-3ff614c29d4c,ProgressSoft,8240976988712987,DUBAI,9654916,2017-09-03 16:11:03.557795
fc8ecc4d-4a96-4595-880d-9bd61706c21d,ProgressSoft,7214403704248745,DUBAI,5749219,2017-09-03 16:11:03.557926
c47bc6d0-221c-4a1f-82de-f3709d098d1c,ProgressSoft,5341341294127211,DUBAI,1511600,2017-09-03 16:11:03.558034
b315dcd2-f2b2-4b48-96ad-e3108f7c726a,ProgressSoft,1579139375813937,DUBAI,7206127,2017-09-03 16:11:03.558137
9614e28e-76da-4706-9a4e-36d95cfeeb99,ProgressSoft,693327835354991,DUBAI,6581792,2017-09-03 16:11:03.558237
2b576e87-af68-405b-9e43-33aa146260a4,ProgressSoft,7515679805370474,DUBAI,2281187,2017-09-03 16:11:03.558339
bb2caa28-3b26-41e0-88fc-b1f5c34355b1,ProgressSoft,359253843562935,DUBAI,346122,2017-09-03 16:11:03.558439
2868aad8-d678-44af-9cb6-35752bedbc89,ProgressSoft,810987626571804,DUBAI,4730842,2017-09-03 16:11:03.558541
6e24b67b-e09d-4ad2-a04b-3f1b091f0103,ProgressSoft,6348003040898443,DUBAI,6221316,2017-09-03 16:11:03.558644
08c48728-2c68-4313-a4a8-1e00fcde219f,ProgressSoft,3105977474004849,DUBAI,6995084,2017-09-03 16:11:03.558746
56e9ab14-5a3b-4263-9b2a-1c78d6753f76,ProgressSoft,1414145185271662,DUBAI,1919314,2017-09-03 16:11:03.558847
b73fc4ca-dff3-4d12-a791-7aa3c0e8c2d8,ProgressSoft,6571365790594663,DUBAI,4508220,2017-09-03 16:11:03.558948
103b8566-c727-4f7d-9aa6-85133a579403,ProgressSoft,2445528964796166,DUBAI,2534037,2017-09-03 16:11:03.559048
3a283819-b0b1-4702-b77d-71f760f70772,ProgressSoft,4131277168923911,DUBAI,2577985,2017-09-03 16:11:03.559160
76c5e12b-c1c0-4892-8cc7-bf57470490fc,ProgressSoft,7055849415924581,DUBAI,6606112,2017-09-03 16:11:03.559263
896f6fb5-4af0-41c8-b7c6-2f05ca9923e3,ProgressSoft,1717206318831212,DUBAI,205840,2017-09-03 16:11:03.559363
93958dba-e43a-4652-8fbc-1ad4ef53061e,ProgressSoft,8242254254912240,DUBAI,2011817,2017-09-03 16:11:03.559463
dedbd628-8b86-4e03-baa4-abaa7f49ded0,ProgressSoft,1087832274800585,DUBAI,203241,2017-09-03 16:11:03.559566
96c7060c-7d45-4428-a106-922df5c8916b,ProgressSoft,835136819153005,DUBAI,160217,2017-09-03 16:11:03.559687
ea489fd3-98e1-40c2-ae83-99904bf12b76,ProgressSoft,6418918775915418,DUBAI,9872019,2017-09-03 16:11:03.559793
bdcef027-bd29-4eec-8e24-9e1aad5f7f1e,ProgressSoft,9859658736489320,DUBAI,7490184,2017-09-03 16:11:03.559896
1d3c1af7-e971-4f56-86bf-800369df93d9,ProgressSoft,4423152991872238,DUBAI,5614677,2017-09-03 16:11:03.559997
fc1b0074-925f-4035-a9d1-8270ab54a7a7,ProgressSoft,4572936641154397,DUBAI,6524140,2017-09-03 16:11:03.560101
5ba5d716-9bb6-4c07-8776-326e47cbedaa,ProgressSoft,7585226949118064,DUBAI,7230984,2017-09-03 16:11:03.560205
0b42827f-bab1-49f5-9494-507cd43b7534,ProgressSoft,1971752709246607,DUBAI,8350615,2017-09-03 16:11:03.560308
a5edf83f-4381-4997-83e3-3deb93bc3c97,ProgressSoft,8317385368898399,DUBAI,4060917,2017-09-03 16:11:03.560411
28a5c9ff-d05a-438c-8b4b-a562064c196b,ProgressSoft,4662244132286081,DUBAI,4062467,2017-09-03 16:11:03.560512
2c3bb91f-ea46-4bfe-9766-14414aba5fd4,ProgressSoft,8319922798457676,DUBAI,4234990,2017-09-03 16:11:03.560618
2a85415f-7e4d-46be-a925-88a1efc91613,ProgressSoft,392212466981984,DUBAI,6407758,2017-09-03 16:11:03.560725
b7f6f1bc-8f83-4a68-8ab1-b1d7ea503534,ProgressSoft,7768440539009019,DUBAI,7792495,2017-09-03 16:11:03.560830
546b4374-4959-49c1-9232-ff5c528019f3,ProgressSoft,4353987804897686,DUBAI,2553804,2017-09-03 16:11:03.560931
52884738-42af-4343-9990-5618e1b7615d,ProgressSoft,5031004651350370,DUBAI,400959,2017-09-03 16:11:03.561033
f7a86495-d754-4aee-bdf4-d635f2ab2ad9,ProgressSoft,7847608886541411,DUBAI,2328284,2017-09-03 16:11:03.561204
ee00d31e-d052-4807-a82f-4a8805bc3ac4,ProgressSoft,1309314272308781,DUBAI,801947,2017-09-03 16:11:03.561333
16c658b5-9127-483b-949b-b556a91aea24,ProgressSoft,1489056212519742,DUBAI,4082203,2017-09-03 16:11:03.561502
94521478-c03d-403d-8eb9-714059d1c9e0,ProgressSoft,4752247952747796,DUBAI,5187474,2017-09-03 16:11:03.561607
a0b29379-8538-4533-a358-7526af6d97ed,ProgressSoft,4125016755940096,DUBAI,3829210,2017-09-03 16:11:03.561709
614a1c8b-da12-4365-8304-329a24bbf285,ProgressSoft,3603601932652462,DUBAI,5076769,2017-09-03 16:11:03.561809
1f2e6b35-3cbf-4569-9bef-eb43827d99b0,ProgressSoft,8458469515641465,DUBAI,6160774,2017-09-03 16:11:03.561911
f10c36b2-e11c-452e-82c7-4d3c61810faf,ProgressSoft,9508357805842574,DUBAI,6816910,2017-09-03 16:11:03.562010
7cd29dc0-839e-4599-8f2e-68ca79264392,ProgressSoft,1421429215782775,DUBAI,777820,2017-09-03 16:11:03.562109
34b5f995-5be8-4ade-aded-4f79182de146,ProgressSoft,4258071360061408,DUBAI,5498347,2017-09-03 16:11:03.562209
d088e433-164c-4b53-8f51-788ccebab2c9,ProgressSoft,8812207446979943,DUBAI,3290839,2017-09-03 16:11:03.562312
59b99b53-63ec-4fe3-9785-5170a0a9df13,ProgressSoft,7952200576695901,DUBAI,3951354,2017-09-03 16:11:03.562413
11b0a789-3e64-47a9-96d8-f80e9319f998,ProgressSoft,985932704455035,DUBAI,9469154,2017-09-03 16:11:03.562516
cb5ef15a-a113-453d-a686-5c7ba2fdec0a,ProgressSoft,1189407050656838,DUBAI,4788563,2017-09-03 16:11:03.562696
7d3e1faf-a802-4f93-adeb-75a18a9ac6eb,ProgressSoft,4580836905796664,DUBAI,6321842,2017-09-03 16:11:03.562958
f429c1a2-5699-483b-8d58-a8202bfec5f3,ProgressSoft,6718134104969109,DUBAI,6603394,2017-09-03 16:11:03.563080
6b70e18b-fc22-49f8-9b6d-da036b4508d8,ProgressSoft,6605373292467962,DUBAI,6504590,2017-09-03 16:11:03.563184
d6e8f653-6c1b-49d1-a819-e164423a39f2,ProgressSoft,4518954011079440,DUBAI,1221185,2017-09-03 16:11:03.563284
858995b0-5f53-4cf7-b62e-52efdbba3b16,ProgressSoft,6584179369032229,DUBAI,2339568,2017-09-03 16:11:03.563383
bb81e3c5-cf0e-448c-8a7d-9c8b9d8a6bdf,ProgressSoft,5537302510233916,DUBAI,3367647,2017-09-03 16:11:03.563482
7b4314bb-4c4e-413a-b4b4-4c4f50b295c8,ProgressSoft,9701827171228700,DUBAI,1129237,2017-09-03 16:11:03.563581
e37a7dcc-7ccd-41e5-a8ae-a5b871489d67,ProgressSoft,4528090131863347,DUBAI,4960931,2017-09-03 16:11:03.563680
2b4d988a-39cc-4dd9-a40a-08417ca20f88,ProgressSoft,303503397416928,DUBAI,8377436,2017-09-03 16:11:03.563780
71875bbf-0fcc-4fd2-a5ed-4875a1c6b8f1,ProgressSoft,9834668976478704,DUBAI,3192106,2017-09-03 16:11:03.563879
51803087-abbe-4b19-bb0b-b22df4d876e9,ProgressSoft,5657816787060189,DUBAI,8441624,2017-09-03 16:11:03.563979
019c0123-2158-4127-a431-cf3fb0b807e5,ProgressSoft,9176591803907460,DUBAI,6127295,2017-09-03 16:11:03.564081
b80ad795-7d85-4fa3-b5bb-05e05d549ebb,ProgressSoft,24997370388655,DUBAI,8308254,2017-09-03 16:11:03.564181
a6d69af1-fd9e-45d0-9100-d2fb36538d4e,ProgressSoft,9663719472603527,DUBAI,6524117,2017-09-03 16:11:03.564288
284f094d-cfb5-4e37-abd7-d76e8a0a8322,ProgressSoft,5070438693549476,DUBAI,7704911,2017-09-03 16:11:03.564388
749133e2-1da2-4ad7-8729-5d4f5bff0cdf,ProgressSoft,8151284490603745,DUBAI,9328025,2017-09-03 16:11:03.564491
1e6a18d4-7415-449f-908a-cfb7876d5039,ProgressSoft,6126081352925199,DUBAI,3436965,2017-09-03 16:11:03.564591
049e3c09-4bde-44d8-810d-629dee4c4399,ProgressSoft,2326701242213441,DUBAI,8718750,2017-09-03 16:11:03.564691
e405e3dc-6eb3-4936-a0b0-7e525170dc9f,ProgressSoft,3563035225597632,DUBAI,1710068,2017-09-03 16:11:03.564790
4f400cb2-da51-4028-b47c-76a12460a20c,ProgressSoft,1665379867497696,DUBAI,4316687,2017-09-03 16:11:03.564890
327db3d6-01ea-476d-951f-e235c377a2ab,ProgressSoft,9846196437389257,DUBAI,2115385,2017-09-03 16:11:03.564990
cdbfdcbd-f11d-43fc-999c-12629a6dc6cd,ProgressSoft,9649125752350431,DUBAI,4505520,2017-09-03 16:11:03.565087
eb685218-925e-4dac-b066-e11021d43560,ProgressSoft,4115277885657796,DUBAI,8432879,2017-09-03 16:11:03.565232
076ae120-685b-4e3e-baa1-5084b0bdd4fc,ProgressSoft,8750150010056638,DUBAI,448003,2017-09-03 16:11:03.565337
7ecd06a2-c5fd-4431-b163-3dd9bbee261f,ProgressSoft,2511356408933276,DUBAI,5576072,2017-09-03 16:11:03.565437
edfa8225-412a-4559-911b-54a4fb866cfc,ProgressSoft,4071729924734194,DUBAI,5270560,2017-09-03 16:11:03.565586
59c2fa8c-5b8f-467b-b464-8d37fff49fb4,ProgressSoft,2585209522362943,DUBAI,1095492,2017-09-03 16:11:03.565783
dca55f16-dd35-4ee2-9e1d-b60978fa33f0,ProgressSoft,4917935658969867,DUBAI,1136322,2017-09-03 16:11:03.565889
eb56cb51-a19e-44ea-95d9-9f411ea74735,ProgressSoft,6959583654692558,DUBAI,8106078,2017-09-03 16:11:03.565990
b035e3fe-0099-429a-b893-068537fff190,ProgressSoft,9275481502686070,DUBAI,4083160,2017-09-03 16:11:03.566088
713d3565-cdaa-4ceb-89b8-84ab3a1396ff,ProgressSoft,9085640183169909,DUBAI,2495893,2017-09-03 16:11:03.566188
bfd93ef7-69ef-4667-9911-c4a8638b2136,ProgressSoft,7485046912532880,DUBAI,9984078,2017-09-03 16:11:03.566286
edc20c3e-9187-43d7-8eae-4a3ec0ae2176,ProgressSoft,5201408321554049,DUBAI,8945072,2017-09-03 16:11:03.566384
3cbe0612-196e-46d5-bcf2-5b425415161f,ProgressSoft,1185882130993851,DUBAI,6199663,2017-09-03 16:11:03.566477
2c2de617-53b4-417f-9a56-298aaa25ff2d,ProgressSoft,6779496226306945,DUBAI,792196,2017-09-03 16:11:03.566537
8c5360d0-d94e-49b1-9cdd-d591a13dbac9,ProgressSoft,5225082117074851,DUBAI,7551172,2017-09-03 16:11:03.566597
aae848ff-0e01-4db0-86ce-6fa3f0133904,ProgressSoft,2102397538250128,DUBAI,2779215,2017-09-03 16:11:03.566658
41c820cf-ddbc-4e7e-bfdb-ecde5098791a,ProgressSoft,3294260335734956,DUBAI,9232539,2017-09-03 16:11:03.566716
c6c9f15b-cbb0-439d-bc86-038f5feeda18,ProgressSoft,3386844557182691,DUBAI,5910648,2017-09-03 16:11:03.566776
abf45fa1-cc8f-4f09-ac5a-c90cb2a432f2,ProgressSoft,8980289283782056,DUBAI,9094014,2017-09-03 16:11:03.566836
376f4baf-ea38-49aa-8448-b988155c8e01,ProgressSoft,1097417027942551,DUBAI,52972,2017-09-03 16:11:03.566895
a8913a7a-ca7b-44b0-96d2-c8ac29f70b56,ProgressSoft,8182832990330937,DUBAI,8376378,2017-09-03 16:11:03.566956
55639be3-a218-42df-9e68-dead6ca42743,ProgressSoft,918901866948749,DUBAI,6731469,2017-09-03 16:11:03.567016
f70ff8a1-0e8a-46e0-8d11-dd846e5254ac,ProgressSoft,8564422902457146,DUBAI,8413838,2017-09-03 16:11:03.567076
a7fd4ad7-0398-459a-8536-d2871bb69b2a,ProgressSoft,3370537060008329,DUBAI,6220599,2017-09-03 16:11:03.567135
df50c512-1c27-43a1-904f-2650301cbcc6,ProgressSoft,8644182271671885,DUBAI,8322788,2017-09-03 16:11:03.567194
4ba0dde2-b34e-4de1-8812-f0d9dd474c5d,ProgressSoft,4043362250913196,DUBAI,8380527,2017-09-03 16:11:03.567254
d3b3a6d9-567b-4d42-a76a-b0a62434e49a,ProgressSoft,3054203279775889,DUBAI,2407218,2017-09-03 16:11:03.567313
0f145562-58a3-4513-96cb-062e1c966394,ProgressSoft,3706155826851343,DUBAI,4921807,2017-09-03 16:11:03.567373
23fea427-7d6f-4820-9054-d36522ed92c8,ProgressSoft,3154737330678030,DUBAI,7123364,2017-09-03 16:11:03.567433
fd163e65-119e-43eb-8f59-d452e156228f,ProgressSoft,4627206327747130,DUBAI,3813315,2017-09-03 16:11:03.567492
20977dcc-f06e-443b-a5e3-6947c3161819,ProgressSoft,3764052415594049,DUBAI,2759023,2017-09-03 16:11:03.567552
f35d12b7-9187-469f-9966-ed643dc37af4,ProgressSoft,8970330377004167,DUBAI,8374944,2017-09-03 16:11:03.567612
e288d15d-80d7-4ef0-903c-a0e519d8222d,ProgressSoft,9285930378338730,DUBAI,3098816,2017-09-03 16:11:03.567672
3e04346c-6c5c-4026-ade8-80362935c159,ProgressSoft,3880198427865655,DUBAI,3162984,2017-09-03 16:11:03.567731
793b538f-0395-49f5-b3d5-48b3331609e7,ProgressSoft,9515781621947619,DUBAI,1308327,2017-09-03 16:11:03.567790
ff030b33-a7a3-45e8-b110-a359addc4dab,ProgressSoft,3543589128534709,DUBAI,4582686,2017-09-03 16:11:03.567850
d7a4b582-f6ca-4f9b-9b73-c78bb9493305,ProgressSoft,4821575425627384,DUBAI,4799371,2017-09-03 16:11:03.567910
b6ea7ef2-2ca5-4cd5-8e79-0d9b7602e5c4,ProgressSoft,3953832638826577,DUBAI,6538627,2017-09-03 16:11:03.567969
73bcd682-f512-4794-996f-77eaba005d5b,ProgressSoft,8805031680565073,DUBAI,9702670,2017-09-03 16:11:03.568030
38e779b9-59fd-4d22-8776-520141ee5305,ProgressSoft,9838198526899423,DUBAI,8919594,2017-09-03 16:11:03.568090
c26b225d-11b8-4786-afb7-88ab476f35e1,ProgressSoft,3796037304252059,DUBAI,6640481,2017-09-03 16:11:03.568149
3856f87e-564e-4482-9d1f-e153f5e8b5c8,ProgressSoft,2269156166877605,DUBAI,3527094,2017-09-03 16:11:03.568209
bc394d10-f2f7-4046-81ed-f49b79522f2d,ProgressSoft,6722767559375488,DUBAI,2560158,2017-09-03 16:11:03.568293
a1b48194-5198-4b9c-89e9-6165f6028299,ProgressSoft,712662681450350,DUBAI,9777809,2017-09-03 16:11:03.568360
5b6873eb-a553-4fec-beb4-dadfc1eb73d2,ProgressSoft,971785019590180,DUBAI,1876701,2017-09-03 16:11:03.568431
df3e2c7b-1f16-4e23-a37a-ee04146f918e,ProgressSoft,4864078537286298,DUBAI,6388349,2017-09-03 16:11:03.568500
709556e9-0d7b-4ac5-a12b-a47b7368684b,ProgressSoft,4450564066643199,DUBAI,6382162,2017-09-03 16:11:03.568562
14902d51-8622-43bc-9955-0a7afcb4ea7a,ProgressSoft,6443035998337687,DUBAI,3056437,2017-09-03 16:11:03.568623
2e68d013-8ee5-4106-b430-b241c55675e9,ProgressSoft,7292337310967363,DUBAI,6269507,2017-09-03 16:11:03.568686
31c3af0e-b765-4060-93b4-228251b83af3,ProgressSoft,7680270971458421,DUBAI,2120020,2017-09-03 16:11:03.568752
a86a0b67-7f82-4be2-be31-c17b7eeba565,ProgressSoft,9009221104269199,DUBAI,1329718,2017-09-03 16:11:03.568814
a881b486-e4f8-4a3b-b282-8448aeff7011,ProgressSoft,1936812725290100,DUBAI,4508056,2017-09-03 16:11:03.568876
687ad6fe-3460-4097-a104-3249551b88f4,ProgressSoft,1547866072185825,DUBAI,4667358,2017-09-03 16:11:03.568938
6bc6bbc8-5b29-4c7a-ad6a-ebb6cb43eaf1,ProgressSoft,7239704265728799,DUBAI,9548734,2017-09-03 16:11:03.568999
fe30a1ed-ee09-42ad-a5b1-720c0d4f35ad,ProgressSoft,4303724194424156,DUBAI,5908409,2017-09-03 16:11:03.569063
66e63442-8e9a-483b-9ca4-0cf1458207b6,ProgressSoft,8523176613211181,DUBAI,6453240,2017-09-03 16:11:03.569154
a83ea80b-75a0-416b-9511-cb6ba4360ba0,ProgressSoft,2600503930336424,DUBAI,2762299,2017-09-03 16:11:03.569220
e2fa71bd-f938-4800-9692-462135e11269,ProgressSoft,9451301930911850,DUBAI,7916822,2017-09-03 16:11:03.569280
7976a90a-d552-4e98-aff0-7a3c3cc4d083,ProgressSoft,9464103233777855,DUBAI,3754040,2017-09-03 16:11:03.569340
38eddf0b-0b7a-4db9-829a-b91820afc445,ProgressSoft,230116232066434,DUBAI,8683363,2017-09-03 16:11:03.569400
15beaef9-bbbd-4c8f-a192-79f42b86f0c5,ProgressSoft,6895388673666354,DUBAI,5643488,2017-09-03 16:11:03.569460
c69f5f67-411f-4f66-aa45-4362d5ba84b7,ProgressSoft,4507080298002011,DUBAI,8047597,2017-09-03 16:11:03.569521
ad354f81-e5e9-4a21-bc4a-000dced4cb25,ProgressSoft,3843481388199904,DUBAI,987801,2017-09-03 16:11:03.569580
b3859427-3339-4c38-be91-a5bd1d7fac17,ProgressSoft,8247300202158226,DUBAI,6635903,2017-09-03 16:11:03.569640
02916975-5e30-421b-8e75-0843f913d4c3,ProgressSoft,9432142789388476,DUBAI,3448570,2017-09-03 16:11:03.569700
244ca8ce-c6b3-4b18-b9e5-0db7c2525992,ProgressSoft,1286757514035567,DUBAI,6550583,2017-09-03 16:11:03.569759
30a02ff5-2341-4df5-bb91-8ebc6caae0ca,ProgressSoft,7892916124472514,DUBAI,8822838,2017-09-03 16:11:03.569819
21e19867-8788-459e-aa8f-f1526c91918b,ProgressSoft,7704111244382999,DUBAI,4497457,2017-09-03 16:11:03.569878
4e762faf-47f6-407d-8931-0dd9aa808512,ProgressSoft,6077076199008323,DUBAI,5754544,2017-09-03 16:11:03.569938
35948324-07d6-40ac-9eb4-174d5b9019e8,ProgressSoft,2662363639899519,DUBAI,8364285,2017-09-03 16:11:03.569999
1d142d40-e0c3-42dc-bbcc-c0e5334c766e,ProgressSoft,2845908695515939,DUBAI,1250748,2017-09-03 16:11:03.570060
8048ea16-eea5-492e-8ebd-0e2199ddda22,ProgressSoft,3860497905810678,DUBAI,26654,2017-09-03 16:11:03.570119
4af17597-4cae-49df-af56-0ea7161afe8f,ProgressSoft,5014371250506043,DUBAI,9215514,2017-09-03 16:11:03.570180
da8efd32-3f37-472f-988d-67a9f4dfb3d4,ProgressSoft,1785881489562444,DUBAI,5787283,2017-09-03 16:11:03.570242
55849e35-d6a1-44ad-a3eb-9561979fab4d,ProgressSoft,6719328568305285,DUBAI,777354,2017-09-03 16:11:03.570301
f872cfdf-3f05-4c07-9f87-7fd21e60018a,ProgressSoft,3365976601026802,DUBAI,5446718,2017-09-03 16:11:03.570363
1ec1e28e-55c8-477d-9718-2ab4bafac94b,ProgressSoft,4740124169536022,DUBAI,7788743,2017-09-03 16:11:03.570423
490eaa52-61ab-41a6-bcc6-7dc442b6440a,ProgressSoft,6551930622214317,DUBAI,5306100,2017-09-03 16:11:03.570483
3a04e53a-90a5-4a83-9d89-a0960870e51a,ProgressSoft,1543258041822032,DUBAI,8844185,2017-09-03 16:11:03.570543
b3abc5c2-9ee7-4c3d-9a5b-e91c8db26653,ProgressSoft,5594948094528285,DUBAI,325466,2017-09-03 16:11:03.570602
166f68d5-6aab-4271-acfb-aab79447f1ae,ProgressSoft,3079714116514741,DUBAI,941893,2017-09-03 16:11:03.570686
c6c02871-7220-4603-b65c-3f4b0133407b,ProgressSoft,4126406756771347,DUBAI,2322526,2017-09-03 16:11:03.570748
d7df38f9-6973-4a3c-8fbf-0a5a3610cde2,ProgressSoft,4558922662656051,DUBAI,893724,2017-09-03 16:11:03.570809
2b5be45b-3081-4dc2-bb0f-c0c88b47b962,ProgressSoft,530671515805922,DUBAI,8153682,2017-09-03 16:11:03.570869
38555638-5dfc-4f32-8a3f-5a5a0220226c,ProgressSoft,7982035064084787,DUBAI,928342,2017-09-03 16:11:03.570929
6f3afa74-64ba-4be5-8efb-5191e3d38308,ProgressSoft,9884866932033232,DUBAI,4157118,2017-09-03 16:11:03.570989
30763129-f82a-4b1d-83fd-0e02dad4cbe2,ProgressSoft,3386689528941969,DUBAI,6704116,2017-09-03 16:11:03.571048
cb46d918-0e2b-4e94-ad7b-cc7cec10fc57,ProgressSoft,2125547260589697,DUBAI,6296107,2017-09-03 16:11:03.571108
72e6fdfc-1c27-4f3b-aab3-33b83e19b95a,ProgressSoft,3599724021562056,DUBAI,1484898,2017-09-03 16:11:03.571169
906a1ed6-91b0-4004-b5d1-a25da82a7d27,ProgressSoft,870378325526594,DUBAI,1305392,2017-09-03 16:11:03.571228
05841be3-d22a-409c-8c4f-4b89246a9102,ProgressSoft,3393336066165264,DUBAI,3746402,2017-09-03 16:11:03.571288
9e3c435f-13d4-48a3-83d9-1a069dd7d913,ProgressSoft,7093618246550139,DUBAI,6900805,2017-09-03 16:11:03.571347
ed6cb5a1-5640-4c71-af7c-135dee59d298,ProgressSoft,8478153712151803,DUBAI,1300446,2017-09-03 16:11:03.571410
16dedec1-867e-4560-9edd-3d370b48fd1c,ProgressSoft,2369891868473372,DUBAI,9478303,2017-09-03 16:11:03.571452
114dc905-5622-4509-afd3-9a5a6f48c2a5,ProgressSoft,7228395103290198,DUBAI,3013227,2017-09-03 16:11:03.571495
5eec827c-a6d7-4ab8-8c2f-0b2a260d8e58,ProgressSoft,5178136846363773,DUBAI,389446,2017-09-03 16:11:03.571537
